cr_id,abuse_ct,age_off_comp,civil_ct,complaint_date,corrupt_ct,num_awards,num_coindicated,num_complaints,numwitnesses,operations_ct,substance_ct,time_on_force,discipline,not_operations,injury,administrator,copa_style,search,reform,officer_filed_False,officer_filed_True,officer_filed_Unknown,officer_gender_FEMALE,officer_gender_MALE,officer_race_ASIAN/PACIFIC ISLANDER,officer_race_BLACK,officer_race_HISPANIC,officer_race_NATIVE AMERICAN/ALASKAN NATIVE,officer_race_WHITE
275541,4.0,11244,3.0,2001-10-15,0.0,14.0,2,9.0,0.0,2.0,0.0,762.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
277420,5.0,12786,0.0,2002-01-03,2.0,31.0,1,10.0,0.0,3.0,0.0,2557.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1051086,1.0,15344,0.0,2012-01-05,0.0,29.0,1,4.0,1.0,3.0,0.0,1529.0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1052512,62.0,17947,14.0,2012-03-12,7.0,96.0,3,117.0,1.0,34.0,0.0,8477.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1032561,5.0,11671,5.0,2009-12-15,0.0,125.0,5,13.0,1.0,3.0,0.0,1471.0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
1021607,5.0,10176,6.0,2008-11-11,0.0,94.0,2,11.0,2.0,0.0,0.0,1170.0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
290499,1.0,19163,1.0,2003-06-30,1.0,15.0,2,11.0,0.0,8.0,0.0,3245.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
299787,0.0,14827,0.0,2004-08-05,1.0,28.0,1,6.0,0.0,4.0,0.0,1767.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1017896,1.0,21002,0.0,2008-07-03,2.0,10.0,2,10.0,1.0,7.0,0.0,7177.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1052050,2.0,15390,8.0,2012-02-22,1.0,182.0,4,17.0,2.0,6.0,0.0,3857.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1017639,3.0,11856,8.0,2008-06-25,0.0,88.0,2,15.0,1.0,4.0,0.0,1695.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1074911,1.0,22763,2.0,2015-04-29,0.0,22.0,2,16.0,2.0,13.0,0.0,5245.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1041051,5.0,16371,1.0,2010-10-28,0.0,40.0,2,10.0,2.0,4.0,0.0,5869.0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
278510,1.0,13930,3.0,2002-02-20,0.0,13.0,1,10.0,0.0,6.0,0.0,5427.0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
274191,15.0,14114,7.0,2001-08-23,6.0,29.0,3,44.0,0.0,15.0,0.0,2453.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1049200,13.0,13063,3.0,2011-10-11,2.0,45.0,1,20.0,2.0,2.0,0.0,2020.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1045297,7.0,13643,7.0,2011-05-10,1.0,158.0,1,25.0,2.0,10.0,0.0,2661.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1070941,9.0,17753,2.0,2014-08-12,0.0,98.0,2,19.0,2.0,6.0,0.0,2932.0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1
309707,20.0,14928,2.0,2005-11-17,3.0,20.0,2,31.0,0.0,5.0,1.0,5291.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1000976,4.0,12287,2.0,2006-11-02,0.0,90.0,2,7.0,4.0,1.0,0.0,1710.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1072171,14.0,15012,15.0,2014-10-22,0.0,93.0,3,31.0,2.0,2.0,0.0,6031.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1024998,5.0,13964,9.0,2009-03-26,0.0,63.0,2,22.0,1.0,8.0,0.0,3146.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
C269408,6.0,10613,1.0,2001-02-23,2.0,18.0,2,17.0,0.0,6.0,0.0,1539.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1060306,0.0,17584,2.0,2013-02-22,0.0,16.0,3,4.0,9.0,2.0,0.0,7221.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1029633,1.0,18137,3.0,2009-08-28,0.0,47.0,2,11.0,1.0,7.0,0.0,3924.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
290075,9.0,10022,12.0,2003-06-11,0.0,124.0,2,26.0,0.0,5.0,0.0,1030.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1052207,3.0,12476,4.0,2012-02-29,0.0,94.0,2,10.0,3.0,3.0,0.0,3956.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1041140,5.0,11626,10.0,2010-11-01,0.0,117.0,5,17.0,2.0,2.0,0.0,2225.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
277874,29.0,13525,17.0,2002-01-24,3.0,33.0,4,61.0,0.0,12.0,0.0,3694.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
299798,8.0,13726,43.0,2004-08-05,2.0,129.0,3,68.0,0.0,15.0,0.0,2224.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
283828,1.0,13029,1.0,2002-09-03,0.0,8.0,2,5.0,0.0,3.0,0.0,2612.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1004348,16.0,17979,5.0,2007-03-24,5.0,22.0,1,39.0,4.0,12.0,0.0,8881.0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1033649,28.0,16836,4.0,2010-02-04,6.0,13.0,2,62.0,1.0,24.0,0.0,7345.0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
270015,3.0,17611,2.0,2001-03-22,3.0,76.0,1,12.0,0.0,4.0,0.0,7366.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1042857,0.0,13898,2.0,2011-01-20,0.0,95.0,3,6.0,1.0,4.0,0.0,1872.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
C268301,8.0,11692,6.0,2001-01-05,0.0,45.0,2,18.0,0.0,4.0,0.0,1614.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1003920,8.0,13214,14.0,2007-03-08,1.0,125.0,2,31.0,1.0,6.0,0.0,2655.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1042562,20.0,19000,13.0,2011-01-08,6.0,28.0,3,93.0,0.0,54.0,0.0,9049.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1076239,3.0,14077,7.0,2015-07-21,0.0,87.0,1,11.0,1.0,1.0,0.0,3463.0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
1070407,1.0,21350,2.0,2014-07-17,0.0,55.0,7,7.0,1.0,4.0,0.0,5298.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1012988,3.0,11684,4.0,2007-12-30,0.0,81.0,2,10.0,1.0,3.0,0.0,2433.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1020222,5.0,13957,13.0,2008-09-23,0.0,47.0,2,22.0,0.0,4.0,0.0,3880.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1020130,9.0,18136,1.0,2008-09-19,4.0,12.0,1,24.0,4.0,10.0,0.0,8318.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1042950,8.0,10595,14.0,2011-01-25,0.0,103.0,3,30.0,2.0,8.0,0.0,1926.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1004594,9.0,14307,5.0,2007-04-02,0.0,29.0,4,16.0,5.0,2.0,0.0,5557.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1041926,4.0,12027,5.0,2010-12-07,0.0,67.0,3,14.0,2.0,4.0,0.0,3709.0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
302957,21.0,12059,12.0,2005-01-06,1.0,93.0,2,42.0,0.0,7.0,0.0,2957.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1055068,1.0,14748,7.0,2012-06-26,3.0,128.0,14,16.0,0.0,5.0,0.0,2026.0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
1014663,6.0,11751,11.0,2008-03-04,0.0,165.0,2,24.0,1.0,5.0,1.0,442.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1069388,0.0,11793,5.0,2014-05-25,0.0,104.0,2,6.0,2.0,1.0,0.0,3152.0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
1049392,0.0,11235,5.0,2011-10-18,0.0,78.0,12,6.0,6.0,0.0,1.0,1235.0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
1033647,1.0,20846,2.0,2010-02-04,0.0,20.0,2,8.0,3.0,5.0,0.0,3454.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
286300,1.0,9110,2.0,2002-12-11,0.0,30.0,2,13.0,0.0,10.0,0.0,723.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1027702,0.0,14421,5.0,2009-06-27,0.0,88.0,4,6.0,1.0,1.0,0.0,2251.0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
310300,4.0,16058,14.0,2005-12-26,0.0,87.0,2,26.0,0.0,7.0,0.0,2373.0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
292162,9.0,15590,5.0,2003-09-08,4.0,46.0,1,36.0,0.0,18.0,0.0,4492.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
314027,3.0,12225,5.0,2006-07-06,0.0,71.0,2,17.0,0.0,9.0,0.0,2936.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1007890,10.0,15545,14.0,2007-07-26,3.0,87.0,5,33.0,1.0,5.0,0.0,3887.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1044638,5.0,12883,9.0,2011-04-11,0.0,38.0,2,22.0,2.0,8.0,0.0,1574.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
293563,0.0,9438,2.0,2003-11-04,0.0,78.0,2,6.0,0.0,4.0,0.0,372.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
274813,4.0,14502,5.0,2001-09-17,4.0,20.0,4,17.0,0.0,4.0,0.0,5381.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
294096,4.0,18956,4.0,2003-11-26,3.0,22.0,3,17.0,0.0,6.0,0.0,6315.0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
299000,6.0,15877,3.0,2004-06-30,0.0,23.0,1,26.0,0.0,16.0,0.0,5201.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1020184,2.0,15967,19.0,2008-09-21,0.0,29.0,7,26.0,4.0,4.0,0.0,5415.0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
1004131,3.0,15048,1.0,2007-03-15,0.0,44.0,1,11.0,1.0,6.0,0.0,2782.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
305824,13.0,16214,4.0,2005-05-25,0.0,90.0,7,24.0,0.0,6.0,0.0,6616.0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1058489,5.0,13836,7.0,2012-11-18,0.0,65.0,4,16.0,1.0,3.0,0.0,5277.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
268627,0.0,10246,1.0,2001-01-20,0.0,8.0,3,3.0,0.0,2.0,0.0,579.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1013589,6.0,13535,4.0,2008-01-22,1.0,110.0,22,17.0,2.0,6.0,0.0,1877.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
291905,6.0,19592,5.0,2003-08-27,0.0,3.0,1,19.0,0.0,6.0,2.0,11716.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
C270810,1.0,10339,3.0,2001-04-23,0.0,53.0,5,17.0,1.0,11.0,0.0,1029.0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
272404,11.0,9301,16.0,2001-06-22,1.0,157.0,3,37.0,0.0,8.0,0.0,603.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
271414,22.0,19128,1.0,2001-05-16,1.0,14.0,1,39.0,0.0,15.0,0.0,10809.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1021085,1.0,17097,7.0,2008-10-23,0.0,37.0,2,18.0,1.0,10.0,0.0,4126.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1054226,3.0,12926,6.0,2012-05-23,1.0,119.0,2,14.0,1.0,4.0,0.0,2312.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1032342,1.0,14944,6.0,2009-12-07,0.0,80.0,2,11.0,2.0,4.0,0.0,3641.0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1
1063872,0.0,11895,2.0,2013-07-29,0.0,60.0,2,3.0,2.0,1.0,0.0,2861.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
312995,14.0,12041,14.0,2006-05-16,1.0,84.0,2,36.0,0.0,7.0,0.0,2765.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
301046,10.0,10013,4.0,2004-10-01,1.0,45.0,1,21.0,0.0,5.0,1.0,582.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1048433,6.0,11210,1.0,2011-09-12,1.0,125.0,2,9.0,1.0,1.0,0.0,2477.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1039512,3.0,17046,9.0,2010-09-02,5.0,96.0,23,25.0,6.0,8.0,0.0,5813.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
274528,7.0,16685,13.0,2001-09-06,1.0,16.0,4,27.0,0.0,6.0,0.0,5694.0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
1012981,4.0,15702,0.0,2007-12-29,1.0,24.0,2,14.0,1.0,9.0,0.0,5129.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
277237,3.0,9854,8.0,2001-12-24,0.0,42.0,2,16.0,0.0,5.0,0.0,791.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1005997,10.0,13657,21.0,2007-05-24,5.0,32.0,1,42.0,1.0,6.0,0.0,3853.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
305123,15.0,13628,20.0,2005-04-25,1.0,70.0,3,53.0,0.0,17.0,0.0,4591.0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
295767,3.0,10997,6.0,2004-02-11,0.0,52.0,4,11.0,0.0,2.0,0.0,897.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1026339,7.0,13277,7.0,2009-05-13,1.0,111.0,14,18.0,2.0,2.0,0.0,1587.0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0
1057516,1.0,11230,4.0,2012-10-03,0.0,75.0,2,7.0,2.0,1.0,0.0,760.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
292758,10.0,9038,7.0,2003-09-30,0.0,38.0,1,27.0,0.0,8.0,0.0,764.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
296624,16.0,18340,9.0,2004-03-19,2.0,65.0,10,32.0,0.0,5.0,0.0,6367.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1030819,20.0,13063,24.0,2009-10-08,1.0,223.0,2,57.0,2.0,12.0,0.0,2753.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
274119,9.0,12646,16.0,2001-08-21,5.0,47.0,3,35.0,0.0,5.0,0.0,3711.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
295426,7.0,13174,10.0,2004-01-27,1.0,56.0,1,20.0,0.0,2.0,0.0,2506.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
290553,0.0,13696,1.0,2003-07-02,2.0,12.0,2,18.0,0.0,15.0,0.0,4216.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
275356,4.0,10504,5.0,2001-10-06,0.0,26.0,8,15.0,0.0,5.0,1.0,1915.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0
287203,2.0,15729,4.0,2003-01-24,0.0,43.0,1,12.0,0.0,6.0,0.0,1970.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1049591,2.0,16360,2.0,2011-10-26,0.0,38.0,1,6.0,1.0,2.0,0.0,2212.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1067340,12.0,17566,15.0,2014-02-04,1.0,66.0,1,33.0,2.0,5.0,0.0,5776.0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
1069232,11.0,19494,23.0,2014-05-17,4.0,115.0,2,50.0,4.0,11.0,0.0,7291.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
269693,5.0,21251,0.0,2001-03-08,1.0,5.0,1,12.0,0.0,6.0,0.0,10244.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
290089,0.0,10754,0.0,2003-06-12,0.0,18.0,2,2.0,0.0,2.0,0.0,1690.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
288615,2.0,17989,1.0,2003-04-05,2.0,5.0,1,18.0,0.0,13.0,0.0,7969.0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
280600,23.0,11456,24.0,2002-05-14,0.0,125.0,4,67.0,0.0,20.0,0.0,1415.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
309317,4.0,9793,7.0,2005-10-26,0.0,137.0,2,20.0,0.0,9.0,0.0,1407.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1009088,0.0,9376,0.0,2007-09-07,0.0,72.0,2,2.0,1.0,2.0,0.0,259.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
288508,18.0,12506,15.0,2003-03-30,0.0,148.0,3,38.0,0.0,5.0,0.0,3254.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1058095,6.0,16006,3.0,2012-10-29,0.0,83.0,3,15.0,1.0,6.0,0.0,5067.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1045576,4.0,22054,1.0,2011-05-21,2.0,6.0,2,20.0,4.0,10.0,0.0,9104.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
299037,0.0,17349,0.0,2004-07-02,0.0,22.0,2,4.0,0.0,4.0,0.0,1586.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
283637,4.0,13019,6.0,2002-08-27,0.0,46.0,4,14.0,0.0,4.0,0.0,4140.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
1053389,13.0,19830,3.0,2012-04-17,2.0,24.0,3,33.0,1.0,14.0,0.0,6161.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
307350,4.0,10069,12.0,2005-07-28,1.0,107.0,2,24.0,0.0,3.0,0.0,548.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
283303,15.0,13373,11.0,2002-08-15,3.0,37.0,2,38.0,0.0,9.0,0.0,3536.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1034009,3.0,10227,7.0,2010-02-19,0.0,173.0,2,12.0,6.0,1.0,0.0,1529.0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1
1019494,6.0,13537,1.0,2008-08-28,0.0,23.0,3,15.0,1.0,8.0,0.0,3573.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1005548,1.0,14372,0.0,2007-05-08,1.0,124.0,2,8.0,1.0,6.0,0.0,2661.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1042249,2.0,14231,1.0,2010-12-23,0.0,44.0,2,10.0,1.0,7.0,0.0,3652.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
281910,17.0,12228,17.0,2002-06-28,2.0,5.0,6,43.0,0.0,6.0,1.0,2912.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1054187,2.0,11830,1.0,2012-05-22,2.0,60.0,4,7.0,2.0,2.0,0.0,888.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
283396,8.0,11173,8.0,2002-08-19,0.0,69.0,1,17.0,0.0,1.0,0.0,2071.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
1027474,3.0,14767,3.0,2009-06-19,0.0,75.0,1,7.0,2.0,1.0,0.0,1686.0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
282450,14.0,14076,7.0,2002-07-17,0.0,63.0,6,28.0,0.0,7.0,0.0,2171.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1044986,4.0,16186,4.0,2011-04-27,0.0,72.0,3,11.0,12.0,3.0,0.0,5041.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
285332,5.0,10515,14.0,2002-10-28,0.0,65.0,2,24.0,0.0,5.0,0.0,1591.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
276088,26.0,16746,7.0,2001-11-06,2.0,10.0,1,54.0,0.0,18.0,0.0,2618.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
284658,0.0,14519,1.0,2002-10-03,0.0,23.0,3,8.0,0.0,7.0,0.0,464.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1042079,0.0,12398,0.0,2010-12-14,0.0,40.0,1,4.0,1.0,4.0,0.0,2932.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
289065,6.0,13264,14.0,2003-04-27,4.0,26.0,5,36.0,0.0,12.0,0.0,3862.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
303646,25.0,13783,10.0,2005-02-10,1.0,43.0,2,45.0,0.0,7.0,0.0,3114.0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1023301,10.0,18649,3.0,2009-01-22,4.0,40.0,1,38.0,2.0,21.0,0.0,8466.0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
1023048,0.0,9870,4.0,2009-01-11,0.0,33.0,2,8.0,10.0,4.0,0.0,774.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
1036273,38.0,14740,18.0,2010-05-14,10.0,61.0,1,95.0,1.0,28.0,0.0,6721.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
271844,5.0,18414,1.0,2001-06-02,1.0,10.0,1,17.0,0.0,10.0,0.0,10420.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1067933,0.0,13583,0.0,2014-03-11,0.0,10.0,4,1.0,2.0,1.0,0.0,281.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1065916,2.0,13823,5.0,2013-11-06,0.0,67.0,2,10.0,2.0,3.0,0.0,2962.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
269524,20.0,12110,12.0,2001-03-01,3.0,44.0,2,44.0,0.0,8.0,0.0,3343.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
281145,5.0,16223,4.0,2002-06-02,3.0,27.0,2,24.0,0.0,12.0,0.0,4955.0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
277840,13.0,12074,7.0,2002-01-23,2.0,31.0,4,43.0,0.0,21.0,0.0,2731.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
286884,10.0,9823,7.0,2003-01-08,0.0,151.0,4,21.0,0.0,4.0,0.0,656.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
1078667,1.0,12050,0.0,2015-12-30,0.0,21.0,2,4.0,1.0,2.0,0.0,1275.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
274291,5.0,11197,7.0,2001-08-28,1.0,81.0,1,17.0,0.0,4.0,0.0,638.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1027785,5.0,11867,3.0,2009-06-29,0.0,146.0,2,11.0,2.0,3.0,0.0,2953.0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
295684,17.0,15011,7.0,2004-02-06,2.0,58.0,1,50.0,0.0,23.0,0.0,4911.0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1002186,9.0,11673,13.0,2006-12-22,0.0,85.0,2,32.0,1.0,10.0,0.0,2001.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
290353,5.0,22817,1.0,2003-06-24,0.0,10.0,5,14.0,0.0,8.0,0.0,13782.0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
300166,4.0,12288,8.0,2004-08-23,0.0,75.0,2,15.0,0.0,3.0,0.0,1470.0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
1047800,13.0,13011,2.0,2011-08-17,0.0,37.0,7,18.0,2.0,2.0,0.0,3242.0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
1031740,6.0,17481,9.0,2009-11-11,0.0,60.0,7,16.0,2.0,1.0,0.0,4622.0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
1030870,18.0,15985,25.0,2009-10-10,1.0,77.0,10,56.0,2.0,10.0,0.0,4195.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1015589,3.0,12149,0.0,2008-04-08,0.0,17.0,1,5.0,1.0,2.0,0.0,3401.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1003587,2.0,12419,5.0,2007-02-22,0.0,37.0,2,10.0,0.0,3.0,0.0,1475.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
269886,1.0,18326,0.0,2001-03-16,0.0,21.0,2,2.0,0.0,1.0,0.0,3171.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1056392,2.0,11918,2.0,2012-08-18,0.0,45.0,2,11.0,2.0,6.0,0.0,2182.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1026620,3.0,19130,7.0,2009-05-22,0.0,39.0,10,12.0,2.0,2.0,0.0,8372.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
1059738,1.0,12802,6.0,2013-01-25,1.0,162.0,8,17.0,1.0,8.0,0.0,3435.0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
282340,14.0,9323,10.0,2002-07-13,0.0,99.0,2,37.0,0.0,13.0,0.0,753.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1053073,4.0,12145,6.0,2012-04-04,1.0,126.0,3,18.0,1.0,7.0,0.0,2261.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0
1002879,0.0,13977,3.0,2007-01-22,1.0,47.0,3,6.0,0.0,2.0,0.0,4870.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
